"운영팀> 2번 모니터> 앱 콘텐츠 내용","","","","","","","","","","","","","","","","","","","","","","","","",""
"Num","Key","Korean","English","Japanese","Chinese","Vietnamese","Thai","Russian","Indonesian","설명, 비고","구분(위치)","","","","","","","","","","","","","",""
"","MainButton_Promotion","PROMOTION(준비중)","PROMOTION (Coming Soon)","PROMOTION（準備中）","促销活动（即将推出）","CHƯƠNG TRÌNH KHUYẾN MÃI (Sắp ra mắt)","โปรโมชั่น (เร็วๆ นี้)","АКЦИЯ (Скоро будет доступна)","PROMOSI (Segera Hadir)","","아이콘19","","","","","","","","","","","","","",""
"","MainButton_WC","화장실","Toilet","トイレ","廁所","Nhà vệ sinh","ห้องน้ำ","Туалет","Toilet","","아이콘21","","","","","","","","","","","","","",""
"","MainButton_Hanbok","한복설명","Hanbok","韓服","韩服","Thông tin Hanbok","ข้อมูลฮันบก","Ханбок","Info Hanbok","","","","","","","","","","","","","","","",""
"","MainButton_Tamnao","탐나오·제주큐랑","Tamnao · Jeju Qurang","タムナオ・済州キュラン","塔姆瑙·济州岛古兰","Tamnao · Jeju Qurang","Tamnao · Jeju Qurang","Тамнао · Чеджу Куранг","Tamnao · Jeju Qurang","","","","","","","","","","","","","","","",""
"","MainButton_Tamnao_Subtext","제주공공플랫폼","Jeju Public Platform","済州公共プラットフォーム","济州公共平台","Nền tảng công cộng Jeju","แพลตฟอร์มสาธารณะเชจู","Публичная платформа Чеджу","Platform Publik Jeju","","","","","","","","","","","","","","","",""
"","Search_Result_Title","검색","Search","検索","搜索","Tìm kiếm","ค้นหา","Поиск","Pencarian","","","","","","","","","","","","","","","",""
"","Search_Result_Subtitle","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","* Нажмите на результат поиска, чтобы просмотреть подробную информацию (маршрут).","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","OP_Schedule_Title","운항정보","Operation Information","運航情報","运营信息","Thông tin hoạt động","ข้อมูลการดำเนินงาน","Информация о работе","Informasi Operasi","","","","","","","","","","","","","","","",""
"","OP_Schedule_Subtitle","실시간 운항정보입니다.","This is real-time operation information.","リアルタイムの運航情報です。","这是实时运营信息。","Đây là thông tin hoạt động thời gian thực.","นี่คือข้อมูลการทำงานแบบเรียลไทม์","Это информация о работе в режиме реального времени.","Ini adalah informasi operasi waktu nyata.","","","","","","","","","","","","","","","",""
"","OP_Schedule_Tab_1","출발","Departure","出発","出发","Khởi hành","ขาออก","Отправление","Keberangkatan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Tab_2","도착","Arrival","到着","到达","Đến nơi","ขาเข้า","Прибытие","Kedatangan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Search_placeholder","편명을 검색해보세요","Search for the flight number","便名を検索してください。","请搜索航班号。","Vui lòng tìm kiếm số hiệu chuyến bay.","โปรดค้นหาหมายเลขเที่ยวบิน","Пожалуйста, введите номер рейса.","Silakan cari nomor penerbangan.","","","","","","","","","","","","","","","",""
"","OP_Schedule_Result","표시할 운항 정보가 없습니다.","No flight information to display.","表示する運航情報がありません。","没有可显示的航班信息。","Không có thông tin chuyến bay nào để hiển thị.","ไม่มีข้อมูลเที่ยวบินที่จะแสดง","Нет информации о рейсе для отображения.","Tidak ada informasi penerbangan untuk ditampilkan.","","","","","","","","","","","","","","","",""
"","OP_Schedule_Loading","운항 정보를 불러오는 중입니다.","Loading flight information...","運航情報を読み込んでいます。","正在加载航班信息...","Đang tải thông tin chuyến bay...","กำลังโหลดข้อมูลเที่ยวบิน...","Загрузка информации о рейсе...","Sedang memuat informasi penerbangan...","","","","","","","","","","","","","","","",""
"","OP_Schedule_Search_Result","해당 편명을 찾을 수 없습니다.","Flight number not found.","該当する便名が見つかりません。","找不到该航班号。","Không tìm thấy số hiệu chuyến bay.","ไม่พบหมายเลขเที่ยวบินดังกล่าว","Номер рейса не найден.","Nomor penerbangan tidak ditemukan.","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col1","출발시각","Departure Time","出発時刻","出发时间","Giờ khởi hành","เวลาออกเดินทาง","Время отправления","Waktu Keberangkatan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col2","항공사/편명","Airline/Flight No.","航空会社/便名","航空公司/航班号","Hãng hàng không/Số chuyến bay","สายการบิน/เที่ยวบิน","Авиакомпания/Номер рейса","Maskapai/No. Penerbangan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col3","목적지","Destination","目的地","目的地","Điểm đến","จุดหมายปลายทาง","Пункт назначения","Tujuan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col4","구분","Category","区分","类别","Phân loại","หมวดหมู่","Категория","Kategori","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col5","탑승구","Gate","搭乗口","登机口","Cổng","ประตูขึ้นเครื่อง","Выход на посадку","Gerbang","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col6","현황","Status","状況","状态","Trạng thái","สถานะ","Статус","Status","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col7","수하물 수취대","Baggage Claim","手荷物受取所","行李提取","Nơi nhận hành lý","จุดรับสัมภาระ","Выдача багажа","Pengambilan Bagasi","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col8","소요시간","Duration","所要時間","所需时间","Thời gian","ระยะเวลา","Продолжительность","Durasi","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col9","선박명","Ship Name","船名","船名","Tên tàu","ชื่อเรือ","Название судна","Nama Kapal","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col10","항로","Route","航路","航线","Tuyến đường","เส้นทาง","Маршрут","Rute","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col11","출발장소","Departure Place","出発場所","出发地","Nơi khởi hành","สถานที่ออกเดินทาง","Место отправления","Tempat Keberangkatan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col12","도착시각","Arrival Time","到着時刻","到达时间","Giờ đến","เวลามาถึง","Время прибытия","Waktu Kedatangan","","","","","","","","","","","","","","","",""
"","OP_Schedule_Info_col13","도착장소","Arrival Place","到着場所","到达地","Nơi đến","สถานที่มาถึง","Место прибытия","Tempat Kedatangan","","","","","","","","","","","","","","","",""
"","Jeju_Todo_Title","제주' 뭐하지(AI검색)","What to do in Jeju (AI Search)","済州で何する（AI検索）","在济州岛做什么（AI搜索）","Làm gì ở Jeju (Tìm kiếm AI)","ทำอะไรในเชจู (ค้นหาด้วย AI)","Чем заняться на Чеджу (AI Поиск)","Apa yang harus dilakukan di Jeju (Pencarian AI)","","","","","","","","","","","","","","","",""
"","Jeju_Todo_Subtitle","* 각 카테고리를 선택해 주세요","* Please select each category","* 各カテゴリーを選択してください","* 请选择各个类别","* Vui lòng chọn từng danh mục","* กรุณาเลือกแต่ละหมวดหมู่","* Пожалуйста, выберите каждую категорию","* Silakan pilih setiap kategori","","","","","","","","","","","","","","","",""
