"운영팀> 2번 모니터> 앱 콘텐츠 내용","","","","","","","","","","","","","","","","","","","","","","","","",""
"Num","Key","Korean","English","Japanese","Chinese","Vietnamese","Thai","Russian","Indonesian","설명, 비고","구분(위치)","","","","","","","","","","","","","",""
"","SubHeader_ToHelp","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","Нажмите результат — детали и маршрут.","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_ToStay","* 검색결과를 클릭하시면 상세정보(길찾기)를 보실 수 있어요.","* Click a search result to see more details","* 検索結果をクリックして、詳細とルート案内をご覧ください。","* 点击搜索结果，查看详情与路线导航。","Nhấn vào kết quả để xem chi tiết (chỉ đường).","คลิกที่ผลการค้นหาเพื่อดูรายละเอียด (การนำทาง) ค่ะ","Нажмите результат — детали и маршрут.","Klik hasil pencarian untuk info detail (petunjuk arah).","","","","","","","","","","","","","","","",""
"","SubHeader_AISearch","* 방문하고자하는 3개의 카테고리를 선택해주세요 ","* Select 3 categories you want to visit.","* 訪れたいカテゴリを3つ選んでください","* 请选择您想参观的3个类别","Vui lòng chọn 3 danh mục bạn muốn tham quan.","กรุณาเลือก 3 หมวดหมู่ที่คุณต้องการไปค่ะ","Выберите 3 категории для посещения.","Silakan pilih 3 kategori yang ingin Anda kunjungi.","","","","","","","","","","","","","","","",""
"","SubHeader_AICourse","* QR을 핸드폰으로 찍으시면 길을 안내해드려요.","* Scan the QR with your phone. We’ll guide you","* スマホでQRを読み取ってください。ご案内します","* 用手机扫QR码，我们导航","Quét mã QR bằng điện thoại để được chỉ đường.","สแกนคิวอาร์โค้ดด้วยมือถือเพื่อดูการนำทางค่ะ","* Отсканируйте QR-код телефоном, и мы укажем вам дорогу.","Scan QR dengan ponsel untuk panduan arah jalan.","","","","","","","","","","","","","","","",""
"","SubHeader_Event","* 제주도에서 진행중인 이벤트를 찾아보세요 ","Find events currently underway in Jeju Island","*済州島で進行中のイベントを探す ","查找济州岛目前正在举行的活动","Tìm hiểu các sự kiện đang diễn ra tại đảo Jeju.","ค้นหากิจกรรมที่กำลังจัดขึ้นในเกาะเชจู","Мероприятия, которые идут на Чеджу.","Temukan acara-acara yang sedang berlangsung di Pulau Jeju.","","","","","","","","","","","","","","","",""
"","Event_Tab_Jeju","제주도","Jeju Island","済州島","济州岛","Đảo Jeju","เกาะเชจู","Остров Чеджу","Pulau Jeju","","","","","","","","","","","","","","","",""
"","Event_Category_All","전체","All","全て","全部","Tất cả","ทั้งหมด","Все","Semua","","","","","","","","","","","","","","","",""
"","Event_Category_performance","공연","Performance","公演","演出","Biểu diễn","การแสดง","Выступление","Pertunjukan","","","","","","","","","","","","","","","",""
"","Event_Category_exibition","전시","Exhibition","展示","展览","Triển lãm","นิทรรศการ","Выставка","Pameran","","","","","","","","","","","","","","","",""
"","Event_Category_etc","기타","Etc","その他","其他","Khác","อื่นๆ","Другое","Lainnya","","","","","","","","","","","","","","","",""
"","Event_Source","제주도 이벤트 출처 : 한국문화정보원, VISIT JEJU","Jeju Island Event Source: Korea Culture Information Service, VISIT JEJU","済州島イベント出処：韓国文化情報院、VISIT JEJU","济州岛活动来源：韩国文化信息服务局、VISIT JEJU","Nguồn sự kiện đảo Jeju: Viện Thông tin Văn hóa Hàn Quốc, VISIT JEJU","ที่มาของกิจกรรมเกาะเชจู: สำนักงานข้อมูลวัฒนธรรมเกาหลี, VISIT JEJU","Источник мероприятий на острове Чеджу: Корейская служба культурной информации, VISIT JEJU","Sumber Acara Pulau Jeju: Pusat Informasi Budaya Korea, VISIT JEJU","","","","","","","","","","","","","","","",""
